,C/O ratio,CH4 in,CH4 out,CO out,H2 out,H2O out,CO2 out,Exit temp,Max temp,Dist to max temp,O2 conv,Max CH4 Conv,Dist to 50 CH4 Conv
0,0.6,0.042206106681660575,8.060692324773458e-10,0.0381745343605472,0.06028552621314143,0.024099541581649928,0.004036988125123861,1823.580992413247,1834.208380595964,11.4,0.9999999942277813,-0.6519340297134684,70.0
1,0.7000000000000001,0.0476422358266452,3.8245764605919667e-08,0.04414037878915954,0.07836579072118752,0.016916287458607588,0.0035018118341370577,1549.5085079309263,1571.7019898184421,10.790000000000001,0.9999999999948466,-0.672562502891972,20.03
2,0.7999999999999998,0.05273657242059785,3.110382691643302e-06,0.04964063053908577,0.09537232310708739,0.010094469307141616,0.003092802971206048,1307.6963693599419,1360.388721744411,10.64,0.999999999999999,-0.594403483943829,70.0
3,0.9,0.05752036890287269,0.0005388164651135902,0.05406634246292706,0.10994557829159216,0.004016595995008807,0.0029142847833950212,1108.847660266022,1267.006872232777,10.700000000000001,1.0,-0.447062577757347,70.0
4,1.0000000000000002,0.06202118024112563,0.005402606882211348,0.05384394375625561,0.11059803724593244,0.0026353327943666916,0.0027709448199130264,1051.6878231224016,1229.5741929359021,10.77,1.0,-0.34025369743999334,70.0
5,1.1,0.0662633950319003,0.011117979626137703,0.052259449703933675,0.10806211239976954,0.002221610263610163,0.002879188039454773,1031.846867625765,1205.8139838727009,10.820000000000002,1.0,-0.27653981491210855,70.0
6,1.2000000000000002,0.07026867761361574,0.016720269134915713,0.05052979214876016,0.1050881397181381,0.00199367964841294,0.003027690285786951,1019.9053616251207,1187.7371658540544,10.88,1.0,-0.23296605730590558,70.0
7,1.3,0.07405633811456529,0.02211397472592964,0.04873481828988519,0.10203001064772516,0.0018412051422111782,0.0031951885649539003,1010.9899442514471,1172.5551859698196,10.910000000000002,1.0,-0.20098473660685456,70.0
8,1.4,0.0776436437779331,0.027252671761720665,0.04701666094098248,0.0990415566227052,0.00172394159943349,0.0033595649856514183,1003.9678304524864,1159.5144478572208,10.950000000000001,1.0,-0.17719940440174692,70.0
9,1.5999999999999999,0.08427758463387404,0.036808274967728184,0.04377465992216333,0.09336940327453973,0.0015473238581340397,0.0036757470698731563,992.9652531930402,1137.4940140074605,11.010000000000002,1.0,-0.14149067564541568,70.0
10,1.8000000000000003,0.09027684322113733,0.045479991371893354,0.04080786233304014,0.08815372524382648,0.001412980044216661,0.003966473253642676,984.344494916913,1119.1230554574604,11.070000000000002,1.0,-0.11666338757901767,510.0
11,2.0,0.09572834341565047,0.05337067405617345,0.03810251162749377,0.08338034937096944,0.0013030182032261835,0.004229315365186188,977.162883562088,1103.2583977485172,11.120000000000001,1.0,-0.09834741616847886,510.0
12,2.1999999999999997,0.1007038290401645,0.06057482599444977,0.035634827482718796,0.07901171477850073,0.0012093629035866123,0.004465133327635792,970.9522208813521,1089.2470094795935,11.160000000000002,1.0,-0.08425588872779943,510.0
13,2.4000000000000004,0.10526303897497818,0.06717476715446585,0.0333802084045001,0.07500694024202444,0.001127669821107624,0.00467585466195988,965.4439090595823,1076.6774718782215,11.21,0.9999999999999999,-0.0730848191078673,510.0
14,2.6000000000000005,0.10945611732802862,0.07324121374525605,0.03131582341687096,0.07132748990063044,0.0010552948613468643,0.004863689335273241,960.4687027123902,1065.2646066360694,11.250000000000002,0.9999999999999982,-0.06409697755195842,510.0
